"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.762059297E0,2.524676621E-1,-1.438106969E-2,-3.195793368E-3
3.772069063E0,2.604571581E-1,-9.054748341E-3,-2.929477207E-2
3.782078828E0,2.940129936E-1,-1.384843793E-2,-5.379585549E-2
3.792027559E0,3.408846259E-1,-1.810949668E-2,-7.510114461E-2
3.802037324E0,3.930825889E-1,-1.012001187E-2,-7.989483327E-2
3.812047090E0,4.287689328E-1,0.000000000E0,-7.829693705E-2
3.822026338E0,4.479437172E-1,1.118527725E-2,-6.924218684E-2
3.831975068E0,4.511395097E-1,1.438106969E-2,-5.645901710E-2
3.842015352E0,4.330300093E-1,7.456851192E-3,-2.822950855E-2
3.851994600E0,3.978762627E-1,1.597896684E-3,1.597896684E-3
3.862034883E0,3.653857112E-1,1.225054078E-2,3.355583176E-2
3.871983613E0,3.456783295E-1,1.704423130E-2,6.551376730E-2
3.881993379E0,3.398193717E-1,1.225054078E-2,9.214537591E-2
3.891942109E0,3.627225459E-1,2.663161140E-3,1.262338310E-1
3.901982393E0,4.048005044E-1,-2.183792181E-2,1.645833552E-1
3.911961641E0,4.511395097E-1,-4.314320907E-2,2.114549875E-1
3.922001924E0,5.081311464E-1,-7.510114461E-2,2.343581766E-1
3.931981172E0,5.571333170E-1,-9.321063757E-2,2.354234457E-1
3.941990938E0,5.826996565E-1,-8.149272949E-2,2.348908186E-1
3.951939668E0,5.874933600E-1,-5.379585549E-2,2.221076339E-1
3.961979951E0,5.592638254E-1,-3.994741663E-2,2.061286718E-1
3.971959199E0,4.921521842E-1,-4.367584363E-2,1.933455020E-1
3.981938447E0,3.930825889E-1,-4.474110901E-2,1.896170676E-1
3.991887178E0,2.700445354E-1,-4.633900523E-2,1.842907518E-1
4.001927461E0,1.304948926E-1,-5.592638254E-2,1.805623323E-1
4.011906709E0,-6.924218964E-3,-5.965480953E-2,1.640507281E-1
4.021946992E0,-1.342233270E-1,-4.633900523E-2,1.331580579E-1
4.031895723E0,-2.290318608E-1,-3.195793182E-2,8.202536404E-2
4.041905488E0,-2.934803665E-1,-1.491370238E-2,3.249056637E-2
4.051854219E0,-3.254382908E-1,1.065264456E-3,-5.858954508E-3
4.061894502E0,-3.435477912E-1,2.450108156E-2,-5.219795927E-2
4.071873750E0,-3.563309610E-1,3.941478580E-2,-9.001484513E-2
4.081883516E0,-3.755057156E-1,4.740426689E-2,-1.097222418E-1
4.091893281E0,-4.037352204E-1,4.846953228E-2,-1.145159304E-1
4.101872529E0,-4.554005563E-1,3.249056637E-2,-1.097222418E-1
4.111821260E0,-5.315669775E-1,5.858954508E-3,-9.321063757E-2
4.121831025E0,-6.332997084E-1,-1.118527725E-2,-7.403588295E-2
4.131779756E0,-7.392935157E-1,-1.065264456E-3,-6.072007492E-2
4.141789522E0,-8.239820600E-1,2.077265643E-2,-6.764429063E-2
4.151738252E0,-8.719189763E-1,5.432848632E-2,-8.948221803E-2
4.161778535E0,-8.825715780E-1,7.616640627E-2,-1.139832959E-1
4.171757783E0,-8.607336879E-1,9.693906456E-2,-1.336906850E-1
4.181767549E0,-8.223841786E-1,1.086569726E-1,-1.257012039E-1
4.191746797E0,-7.749798894E-1,1.113201380E-1,-1.038632840E-1
4.201756563E0,-7.376956344E-1,1.171790883E-1,-7.723167539E-2
4.211735811E0,-7.217166424E-1,1.390170157E-1,-5.432848632E-2
4.221745576E0,-7.233145833E-1,1.613875628E-1,-4.261057824E-2
4.231724824E0,-7.270429730E-1,1.880191714E-1,-4.580637068E-2
4.241734590E0,-7.297061682E-1,2.071939409E-1,-6.338323653E-2
4.251683320E0,-7.270429730E-1,2.237055302E-1,-8.894958347E-2
4.261723604E0,-7.174556255E-1,2.263686955E-1,-1.241033077E-1
4.271672334E0,-7.142598033E-1,2.194444835E-1,-1.581917703E-1
4.281712617E0,-7.078682184E-1,2.231729031E-1,-1.821602285E-1
4.291691865E0,-7.073355913E-1,2.263686955E-1,-1.954760253E-1
4.301701631E0,-7.036072016E-1,2.279665917E-1,-1.997370869E-1
4.311650361E0,-7.078682184E-1,2.210423797E-1,-1.976065636E-1
4.321660127E0,-7.179882526E-1,2.114549875E-1,-1.880191714E-1
4.331639375E0,-7.398261428E-1,1.954760253E-1,-1.667138934E-1
4.341679658E0,-7.643272281E-1,1.858886480E-1,-1.427454352E-1
4.351658906E0,-7.856325507E-1,1.832254827E-1,-1.230380461E-1
4.361638154E0,-7.973504663E-1,1.778991669E-1,-1.155811921E-1
4.371586885E0,-7.962851524E-1,1.821602285E-1,-1.171790883E-1
4.381627168E0,-7.850999236E-1,1.794970632E-1,-1.166464612E-1
4.391606416E0,-7.739146352E-1,1.757686287E-1,-1.214401498E-1
4.401616182E0,-7.723167539E-1,1.635181010E-1,-1.241033077E-1
4.411564912E0,-7.877630591E-1,1.480717659E-1,-1.262338310E-1
4.421574678E0,-8.191883564E-1,1.416801661E-1,-1.198422536E-1
4.431523408E0,-8.580704927E-1,1.464738697E-1,-1.230380461E-1
4.441533174E0,-8.793758154E-1,1.656486243E-1,-1.347559541E-1
4.451481904E0,-8.767126203E-1,1.992044598E-1,-1.491370201E-1
4.461522188E0,-8.383631110E-1,2.354234457E-1,-1.693770438E-1
4.471501436E0,-7.664577961E-1,2.487392575E-1,-1.853560209E-1
4.481511201E0,-6.817692518E-1,2.450108230E-1,-1.848233789E-1
4.491459932E0,-5.869607329E-1,2.146507949E-1,-1.624528319E-1
4.501469697E0,-5.054680109E-1,1.661812514E-1,-1.230380461E-1
4.511448945E0,-4.420847595E-1,1.230380461E-1,-9.001484513E-2
4.521458711E0,-4.053331316E-1,1.017327532E-1,-8.522115648E-2
4.531437959E0,-3.973436356E-1,8.575379103E-2,-1.118527651E-1
4.541447725E0,-4.058657587E-1,9.161274135E-2,-1.496696621E-1
4.551396455E0,-4.234426320E-1,1.038632840E-1,-1.992044598E-1
4.561436738E0,-4.335626364E-1,1.134506613E-1,-2.540655732E-1
4.571415986E0,-4.218447208E-1,1.006674916E-1,-2.902845740E-1
4.581425752E0,-3.984089196E-1,6.870955974E-2,-2.886866629E-1
4.591374483E0,-3.733751774E-1,2.503371425E-2,-2.455434501E-1
4.601384248E0,-3.515372574E-1,-1.544633508E-2,-1.704423130E-1
4.611394014E0,-3.344930410E-1,-4.527373984E-2,-8.202536404E-2
4.621373262E0,-3.233077526E-1,-5.539375171E-2,-2.130528912E-2
4.631321992E0,-3.339604139E-1,-4.740426689E-2,-4.793690052E-3
4.641362275E0,-3.563309610E-1,0.000000000E0,-2.876213938E-2
4.651341524E0,-3.930825889E-1,4.900216311E-2,-6.285060197E-2
4.661351289E0,-4.223773479E-1,8.894958347E-2,-9.960222989E-2
4.671300020E0,-4.399542212E-1,1.187769845E-1,-1.288969964E-1
4.681340303E0,-4.506068528E-1,1.283643693E-1,-1.539307088E-1
4.691319551E0,-4.564658105E-1,1.294296384E-1,-1.821602285E-1
4.701329317E0,-4.665858448E-1,1.097222418E-1,-1.917476058E-1
4.711278047E0,-4.772384763E-1,7.723167539E-2,-1.864212751E-1
4.721287813E0,-4.820321798E-1,5.539375171E-2,-1.640507281E-1
4.731267061E0,-4.761732221E-1,2.130528912E-2,-1.320927888E-1
4.741307344E0,-4.676510990E-1,-1.704423130E-2,-9.480853379E-2
4.751225557E0,-4.740426838E-1,-4.261057824E-2,-5.592638254E-2
4.761265840E0,-4.985437691E-1,-7.084008306E-2,-2.077265643E-2
4.771214570E0,-5.289037824E-1,-9.480853379E-2,-1.065264456E-3
4.781254854E0,-5.512743592E-1,-1.022653878E-1,-5.326322280E-4
4.791234102E0,-5.539374948E-1,-9.161274135E-2,-1.384843793E-2
4.801243867E0,-5.257080197E-1,-8.575379103E-2,-2.343581803E-2
4.811192598E0,-4.697816372E-1,-8.415589482E-2,-2.237055451E-2
4.821232881E0,-3.914846778E-1,-8.522115648E-2,-1.012001187E-2
4.831212129E0,-3.089267015E-1,-8.255799860E-2,9.587380104E-3
4.841191377E0,-2.386192381E-1,-8.415589482E-2,2.876213938E-2
4.851140108E0,-1.581917703E-1,-9.001484513E-2,4.953479767E-2
4.861180391E0,-9.001484513E-2,-1.012001261E-1,7.190535218E-2
4.871159639E0,-4.154531285E-2,-1.017327532E-1,8.255799860E-2
4.881169404E0,-4.261057824E-3,-9.800432622E-2,7.403588295E-2
4.891118135E0,2.716424316E-2,-9.853696078E-2,4.261057824E-2
4.901127900E0,3.994741663E-2,-9.693906456E-2,1.278317347E-2
4.911046113E0,3.834952042E-2,-9.534116834E-2,-1.118527725E-2
4.921055879E0,2.609897964E-2,-9.853696078E-2,-2.663161233E-2
4.931035127E0,2.982740477E-2,-8.468852192E-2,-2.663161233E-2
4.941075410E0,6.178534031E-2,-7.243798673E-2,-1.757686399E-2
4.951054658E0,1.278317273E-1,-7.084008306E-2,5.326322280E-4
4.961064424E0,2.125202566E-1,-6.604639441E-2,2.077265643E-2
4.971013154E0,3.051982522E-1,-6.072007492E-2,3.462109342E-2
4.981022920E0,3.920173049E-1,-5.006742850E-2,4.580637068E-2
4.991002168E0,4.522047639E-1,-3.036003746E-2,5.752427876E-2
5.001011934E0,4.830974340E-1,-2.130528912E-2,6.764429063E-2
5.010960664E0,4.745753109E-1,-3.036003746E-2,6.604639441E-2
5.020970430E0,4.335626364E-1,-5.326322466E-2,6.231797114E-2
5.030919160E0,3.739078343E-1,-7.989483327E-2,5.805691332E-2
5.040959443E0,3.158509135E-1,-1.086569726E-1,4.846953228E-2
5.050938692E0,2.924150825E-1,-1.272991002E-1,3.515372798E-2
5.060978975E0,3.233077526E-1,-1.352885813E-1,1.544633508E-2
5.070927705E0,4.053331316E-1,-1.214401498E-1,-7.456851192E-3
5.080967988E0,5.262406468E-1,-9.001484513E-2,-1.970739290E-2
5.090947236E0,6.578007936E-1,-5.858954415E-2,-2.130528912E-2
5.100987520E0,7.632619739E-1,-4.314320907E-2,-1.438106969E-2
5.110966768E0,8.298410177E-1,-3.568635881E-2,5.858954508E-3
5.120976533E0,8.431568146E-1,-3.781688958E-2,3.781688958E-2
5.130925264E0,8.122641444E-1,-5.060006306E-2,7.403588295E-2
5.140935029E0,7.472830415E-1,-7.882957160E-2,9.534116834E-2
5.150914277E0,6.620618701E-1,-9.853696078E-2,1.006674916E-1
5.160924043E0,5.869607329E-1,-9.534116834E-2,9.054747969E-2
5.170872774E0,5.374259353E-1,-7.456851006E-2,6.178534031E-2
5.180913057E0,5.299690962E-1,-4.048004746E-2,1.597896591E-2
5.190892305E0,5.651227832E-1,5.326322280E-3,-3.089267015E-2
5.200902070E0,6.263754964E-1,3.036003746E-2,-7.030745596E-2
5.210911836E0,6.854977012E-1,4.314320907E-2,-1.027980223E-1
5.220891084E0,7.222493291E-1,6.125270575E-2,-1.336906850E-1
5.230839815E0,7.233145833E-1,8.415589482E-2,-1.565938741E-1
5.240849580E0,6.934871674E-1,1.027980223E-1,-1.667138934E-1
5.250859346E0,6.418218613E-1,1.012001261E-1,-1.704423130E-1
5.260838594E0,5.864281058E-1,1.006674916E-1,-1.640507281E-1
5.270787324E0,5.432848930E-1,8.948221803E-2,-1.502022892E-1
5.280827608E0,5.118595958E-1,6.444849819E-2,-1.315601617E-1
5.290806856E0,4.905542731E-1,2.183792181E-2,-1.033306494E-1
5.300847139E0,4.793690145E-1,-1.491370238E-2,-6.817692518E-2
5.310826387E0,4.735100567E-1,-5.805691332E-2,-3.142530099E-2
5.320836152E0,4.692489803E-1,-1.017327532E-1,5.858954508E-3
5.330784883E0,4.767058492E-1,-1.113201380E-1,3.408846259E-2
5.340794649E0,5.060006380E-1,-1.150485575E-1,4.633900523E-2
5.350743379E0,5.491438508E-1,-1.230380461E-1,4.527373984E-2
5.360783662E0,6.103965044E-1,-1.070590764E-1,4.101268202E-2
5.370762910E0,6.780408025E-1,-9.001484513E-2,3.249056637E-2
5.380772676E0,7.403587699E-1,-8.042746782E-2,3.195793182E-2
5.390721406E0,7.952198982E-1,-7.456851006E-2,3.941478580E-2
5.400761690E0,8.245146871E-1,-7.403588295E-2,6.072007492E-2
5.410710420E0,8.271778226E-1,-8.042746782E-2,8.735168725E-2
5.420750703E0,7.989483476E-1,-8.202536404E-2,1.187769845E-1
5.430729951E0,7.488809228E-1,-8.735168725E-2,1.587243974E-1
5.440770234E0,6.828345060E-1,-1.022653878E-1,1.944107562E-1
5.450749483E0,6.087986231E-1,-1.070590764E-1,2.146507949E-1
5.460759248E0,5.427522659E-1,-9.960222989E-2,2.300971150E-1
5.470707979E0,4.937500656E-1,-7.723167539E-2,2.370213419E-1
5.480748262E0,4.719121456E-1,-3.302319720E-2,2.348908186E-1
5.490727510E0,4.809668958E-1,1.065264456E-2,2.300971150E-1
5.500767793E0,5.155879855E-1,3.515372798E-2,2.199771106E-1
5.510747041E0,5.651227832E-1,4.101268202E-2,2.130528986E-1
5.520756807E0,6.082659960E-1,3.568635881E-2,2.034655064E-1
5.530705537E0,6.418218613E-1,1.917476021E-2,1.784317940E-1
5.540715303E0,6.535397172E-1,-3.195793368E-3,1.432780623E-1
5.550633516E0,6.460828781E-1,-3.728425503E-2,9.800432622E-2
5.560643281E0,6.157228351E-1,-6.870955974E-2,4.154531285E-2
5.570592012E0,5.725796223E-1,-7.563377917E-2,-2.929477207E-2
5.580632295E0,5.235774517E-1,-5.592638254E-2,-1.241033077E-1
5.590611543E0,4.783037305E-1,-8.522115648E-3,-2.498045117E-1
5.600621309E0,4.410194755E-1,4.048004746E-2,-3.760383427E-1
5.610570039E0,4.149205089E-1,8.628641814E-2,-4.783037305E-1
5.620579805E0,4.021373391E-1,1.065264493E-1,-5.406216979E-1
5.630559053E0,3.957457542E-1,1.193096191E-1,-5.613943934E-1
5.640599336E0,4.000068009E-1,1.219727769E-1,-5.342301130E-1
5.650578584E0,4.133225977E-1,1.043959185E-1,-4.729774296E-1
5.660588350E0,4.324973822E-1,6.285060197E-2,-3.568635881E-1
5.670537080E0,4.458131790E-1,-7.989482954E-3,-2.215750068E-1
5.680546846E0,4.239752591E-1,-8.468852192E-2,-9.161274135E-2
5.690495576E0,3.557983339E-1,-1.342233270E-1,3.728425596E-3
5.700535859E0,2.407497615E-1,-1.661812514E-1,5.273059011E-2
5.710454072E0,9.108011425E-2,-1.832254827E-1,6.125270575E-2
5.720494356E0,-6.657902896E-2,-1.837581247E-1,4.527373984E-2
5.730443086E0,-2.157160491E-1,-1.624528319E-1,1.917476021E-2
5.740483369E0,-3.238403797E-1,-1.363538504E-1,-1.384843793E-2
5.750462617E0,-3.872236311E-1,-1.161138266E-1,-4.207794741E-2
5.760502900E0,-4.069310129E-1,-1.001348570E-1,-5.965480953E-2
5.770482149E0,-4.021373391E-1,-9.800432622E-2,-6.072007492E-2
5.780491914E0,-3.808320463E-1,-9.054747969E-2,-5.113269389E-2
5.790440645E0,-3.680488765E-1,-9.054747969E-2,-3.249056637E-2
5.800480928E0,-3.707120419E-1,-1.001348570E-1,0.000000000E0
5.810460176E0,-3.978762627E-1,-1.065264493E-1,3.302319720E-2
5.820469942E0,-4.580637217E-1,-1.017327532E-1,5.539375171E-2
5.830449190E0,-5.395564437E-1,-8.841694891E-2,7.030745596E-2
5.840458955E0,-6.370281577E-1,-6.817692518E-2,6.657902896E-2
5.850407686E0,-7.408914566E-1,-4.900216311E-2,4.953479767E-2
5.860447969E0,-8.436894417E-1,-3.142530099E-2,2.077265643E-2
5.870396699E0,-9.187905788E-1,-1.597896684E-3,-1.810949668E-2
5.880436983E0,-9.496832490E-1,1.012001187E-2,-5.699164793E-2
5.890416231E0,-9.416937828E-1,-1.438106969E-2,-8.628641814E-2
5.900456514E0,-9.001484513E-1,-5.379585549E-2,-8.735168725E-2
5.910435762E0,-8.436894417E-1,-9.693906456E-2,-7.243798673E-2
5.920445527E0,-7.984157205E-1,-1.326254308E-1,-6.178534031E-2
5.930394258E0,-7.749798894E-1,-1.416801661E-1,-6.178534031E-2
5.940404024E0,-7.696535587E-1,-1.272991002E-1,-6.178534031E-2
5.950383272E0,-7.813714743E-1,-9.853696078E-2,-6.870955974E-2
5.960393037E0,-7.909588814E-1,-5.486112088E-2,-6.817692518E-2
5.970341768E0,-7.941546440E-1,-9.587380104E-3,-5.699164793E-2
5.980351533E0,-7.813714743E-1,2.609897964E-2,-3.302319720E-2
5.990300264E0,-7.627293468E-1,4.740426689E-2,-4.793690052E-3
6.000340547E0,-7.387608886E-1,4.740426689E-2,3.036003746E-2
6.010319795E0,-7.206513882E-1,4.420847446E-2,7.403588295E-2
6.020329561E0,-7.057377100E-1,4.900216311E-2,1.123853996E-1
6.030278291E0,-6.988134980E-1,5.592638254E-2,1.390170157E-1
6.040288057E0,-6.945524216E-1,7.403588295E-2,1.406149119E-1
6.050236787E0,-6.929545403E-1,7.829693705E-2,1.347559541E-1
6.060246553E0,-7.068029642E-1,9.427590668E-2,1.150485575E-1
6.070195283E0,-7.398261428E-1,1.155811921E-1,8.522115648E-2
6.080235567E0,-7.866978049E-1,1.374191195E-1,4.580637068E-2
6.090214815E0,-8.495483994E-1,1.565938741E-1,-4.793690052E-3
6.100224580E0,-9.134642482E-1,1.768338978E-1,-5.432848632E-2
6.110203828E0,-9.656622410E-1,1.906823367E-1,-1.070590764E-1
6.120244111E0,-9.954896569E-1,1.890844405E-1,-1.491370201E-1
6.130223359E0,-1.013599157E0,1.805623323E-1,-1.773665249E-1
6.140263643E0,-1.019458055E0,1.763012707E-1,-1.874865443E-1
6.150242891E0,-1.016262293E0,1.736381054E-1,-1.816275865E-1
6.160252656E0,-1.008805394E0,1.432780623E-1,-1.720402092E-1
6.170201387E0,-1.010403395E0,8.894958347E-2,-1.597896665E-1
6.180211152E0,-1.019990683E0,4.953479767E-2,-1.640507281E-1
6.190190400E0,-1.023186564E0,3.728425503E-2,-1.906823367E-1
6.200169649E0,-1.015197039E0,3.195793182E-2,-2.247707993E-1
6.210118379E0,-9.741843343E-1,3.941478580E-2,-2.519350350E-1
6.220128145E0,-8.868326545E-1,4.474110901E-2,-2.711097896E-1
6.230076875E0,-7.584682703E-1,3.834952042E-2,-2.716424465E-1
6.240117158E0,-5.912217498E-1,2.237055451E-2,-2.540655732E-1
6.250096406E0,-4.090615511E-1,3.728425596E-3,-2.258360684E-1
6.260136690E0,-2.402171344E-1,-2.130528912E-3,-2.029328793E-1
6.270085420E0,-1.091896072E-1,1.171790902E-2,-1.912149638E-1
6.280095186E0,-3.089267015E-2,3.249056637E-2,-1.928128600E-1
6.290043916E0,1.597896684E-3,4.953479767E-2,-1.928128600E-1
6.300084199E0,-4.793690052E-3,5.326322466E-2,-1.885518134E-1
6.310063447E0,-3.515372798E-2,4.846953228E-2,-1.731054783E-1
6.320073213E0,-7.989483327E-2,3.142530099E-2,-1.528654546E-1
6.330021943E0,-1.374191195E-1,3.621899337E-2,-1.283643693E-1
6.340031709E0,-1.864212751E-1,6.125270575E-2,-1.214401498E-1
6.349980440E0,-2.253034264E-1,7.669904083E-2,-1.283643693E-1
6.360020723E0,-2.524676621E-1,9.054747969E-2,-1.438107044E-1
6.369999971E0,-2.790992856E-1,9.267801046E-2,-1.709749401E-1
6.380009736E0,-2.956108749E-1,6.711166352E-2,-2.103897333E-1
6.389958467E0,-3.020024598E-1,1.491370238E-2,-2.359560728E-1
6.399968233E0,-2.982740402E-1,-5.166532472E-2,-2.354234457E-1
6.409947481E0,-2.854908705E-1,-1.257012039E-1,-2.039981484E-1
6.419987764E0,-2.828277051E-1,-1.992044598E-1,-1.613875628E-1
6.429936494E0,-3.067961633E-1,-2.423476577E-1,-1.299622655E-1
6.439946260E0,-3.589941263E-1,-2.519350350E-1,-1.331580579E-1
6.449894990E0,-3.968110085E-1,-2.029328793E-1,-1.683117896E-1
6.459935274E0,-3.909520507E-1,-1.043959185E-1,-2.279665917E-1
6.469914522E0,-3.099919558E-1,-3.568635881E-2,-2.764361203E-1
6.479954805E0,-1.624528319E-1,2.343581803E-2,-2.918824553E-1
6.489934053E0,1.757686399E-2,6.285060197E-2,-2.620550692E-1
6.499974336E0,1.976065636E-1,8.255799860E-2,-1.928128600E-1
6.509923067E0,3.488741219E-1,8.202536404E-2,-9.587380290E-2
6.519963350E0,4.479437172E-1,7.297061384E-2,1.065264456E-2
6.529942598E0,4.846953154E-1,4.633900523E-2,1.262338310E-1
6.539982881E0,4.617921412E-1,-5.858954508E-3,2.327602804E-1
6.549962129E0,3.888215125E-1,-4.580637068E-2,3.147856593E-1
6.559971895E0,2.833603323E-1,-6.977482140E-2,3.659183383E-1
6.569920625E0,1.768338978E-1,-7.989483327E-2,3.765709996E-1
6.579930391E0,1.134506613E-1,-6.285060197E-2,3.462109566E-1
6.589909639E0,1.225054115E-1,-3.302319720E-2,3.004045784E-1
6.599919404E0,2.066612989E-1,6.391586736E-3,2.535329461E-1
6.609868135E0,3.456783295E-1,4.953479767E-2,2.215750068E-1
6.619877900E0,5.060006380E-1,8.468852192E-2,1.922802329E-1
6.629826631E0,6.546050310E-1,1.145159304E-1,1.752360016E-1
6.639866914E0,7.526093125E-1,1.278317273E-1,1.720402092E-1
6.649846162E0,7.808388472E-1,1.262338310E-1,1.837581247E-1
6.659855928E0,7.297061682E-1,1.187769845E-1,1.933455020E-1
6.669835176E0,6.173207760E-1,1.027980223E-1,1.912149638E-1
6.679875459E0,4.697816372E-1,8.894958347E-2,1.810949594E-1
6.689854707E0,3.222424984E-1,7.776430249E-2,1.661812514E-1
6.699864473E0,2.093244642E-1,7.563377917E-2,1.528654546E-1
6.709813203E0,1.544633508E-1,7.084008306E-2,1.544633508E-1
6.719822969E0,1.565938741E-1,6.551376730E-2,1.651159972E-1
6.729802217E0,2.013349831E-1,6.231797114E-2,1.906823367E-1
6.739842500E0,2.743056118E-1,5.432848632E-2,2.237055302E-1
6.749791231E0,3.520699143E-1,3.568635881E-2,2.412824035E-1
6.759800996E0,4.085289240E-1,9.054748341E-3,2.482066154E-1
6.769780244E0,4.234426320E-1,-1.864212751E-2,2.418150306E-1
6.779820527E0,3.957457542E-1,-3.781688958E-2,2.226402760E-1
6.789799775E0,3.435477912E-1,-4.314320907E-2,1.778991669E-1
6.799809541E0,2.806971967E-1,-3.195793182E-2,1.209075153E-1
6.809758272E0,2.316950262E-1,-2.663161140E-3,7.243798673E-2
6.819768037E0,2.045307755E-1,2.503371425E-2,4.367584363E-2
6.829686250E0,2.247707993E-1,6.444849819E-2,2.876213938E-2
6.839696016E0,2.785666585E-1,9.480853379E-2,4.101268202E-2
6.849675264E0,3.707120419E-1,1.033306494E-1,7.137271762E-2
6.859715547E0,4.889563918E-1,1.049285457E-1,1.145159304E-1
6.869694795E0,5.853627920E-1,1.017327532E-1,1.496696621E-1
6.879704561E0,6.918892860E-1,9.161274135E-2,1.794970632E-1
6.889653291E0,7.616640925E-1,8.202536404E-2,1.890844405E-1
6.899693574E0,7.819041014E-1,6.977482140E-2,1.906823367E-1
6.909672822E0,7.520766854E-1,5.006742850E-2,1.800296903E-1
6.919713106E0,6.854977012E-1,2.450108156E-2,1.619201899E-1
6.929692354E0,6.002765298E-1,-3.728425596E-3,1.406149119E-1
6.939702119E0,5.155879855E-1,-4.207794741E-2,1.235706806E-1
6.949650850E0,4.362258017E-1,-8.788431436E-2,1.219727769E-1
6.959660615E0,3.749730885E-1,-1.283643693E-1,1.241033077E-1
6.969609346E0,3.552657068E-1,-1.528654546E-1,1.182443574E-1
6.979649629E0,3.856257200E-1,-1.480717659E-1,9.587380290E-2
6.989567842E0,4.671184719E-1,-1.400822699E-1,7.243798673E-2
6.999577608E0,5.821670294E-1,-1.448759735E-1,6.072007492E-2
7.009526338E0,7.046724558E-1,-1.576591432E-1,6.178534031E-2
7.019566621E0,7.952198982E-1,-1.390170157E-1,6.711166352E-2
7.029545869E0,8.420915604E-1,-8.415589482E-2,5.858954415E-2
7.039586152E0,8.367652297E-1,-2.876213938E-2,4.420847446E-2
7.049565400E0,7.898935676E-1,2.290318534E-2,4.154531285E-2
7.059605684E0,7.094660997E-1,6.338323653E-2,5.273059011E-2
7.069554414E0,6.189186573E-1,9.161274135E-2,8.309062570E-2
7.079564180E0,5.432848930E-1,1.241033077E-1,1.326254308E-1
7.089512910E0,5.038700700E-1,1.544633508E-1,1.832254827E-1
7.099553193E0,5.118595958E-1,1.928128600E-1,2.221076339E-1
7.109532442E0,5.624596477E-1,2.306297570E-1,2.375539690E-1
7.119572725E0,6.285060048E-1,2.450108230E-1,2.466087192E-1
7.129551973E0,6.849650741E-1,2.375539690E-1,2.434129268E-1
7.139561738E0,7.153250575E-1,2.098570913E-1,2.279665917E-1
7.149510469E0,7.030745149E-1,1.677791476E-1,2.034655064E-1
7.159520234E0,6.593986750E-1,1.123853996E-1,1.688444167E-1
7.169468965E0,5.992112756E-1,5.166532472E-2,1.203748807E-1
7.179478731E0,5.347627401E-1,-5.326322280E-4,7.297061384E-2
7.189427461E0,4.852279723E-1,-5.166532472E-2,2.450108156E-2
7.199467744E0,4.548679292E-1,-9.480853379E-2,-2.077265643E-2
7.209446992E0,4.367584288E-1,-1.336906850E-1,-4.580637068E-2
7.219456758E0,4.324973822E-1,-1.661812514E-1,-5.326322466E-2
7.229436006E0,4.490089715E-1,-1.880191714E-1,-5.219795927E-2
7.239476289E0,4.719121456E-1,-2.135855258E-1,-4.101268202E-2
7.249455537E0,5.081311464E-1,-2.194444835E-1,-2.237055451E-2
7.259495820E0,5.534048676E-1,-2.162486911E-1,1.065264456E-3
7.269475068E0,5.949501991E-1,-2.039981484E-1,2.609897964E-2
7.279484834E0,6.317018270E-1,-1.725728363E-1,5.113269389E-2
7.289433565E0,6.439523697E-1,-1.315601617E-1,6.977482140E-2
7.299443330E0,6.476807594E-1,-7.936219871E-2,9.853696078E-2
7.309361543E0,6.348975897E-1,-2.716424316E-2,1.230380461E-1
7.319371309E0,6.002765298E-1,2.556634694E-2,1.438107044E-1
7.329320039E0,5.438175201E-1,5.699164793E-2,1.635181010E-1
7.339360322E0,4.612595141E-1,7.350324839E-2,1.800296903E-1
7.349339570E0,3.600593805E-1,7.510114461E-2,1.848233789E-1
7.359349336E0,2.487392575E-1,7.350324839E-2,1.848233789E-1
7.369298067E0,1.342233270E-1,6.604639441E-2,1.757686287E-1
7.379307832E0,2.290318534E-2,6.604639441E-2,1.560612470E-1
7.389287080E0,-7.403588295E-2,6.604639441E-2,1.283643693E-1
7.399296846E0,-1.533980817E-1,6.711166352E-2,9.480853379E-2
7.409245576E0,-2.050634027E-1,6.498113275E-2,6.498113275E-2
7.419255342E0,-2.300971150E-1,5.219795927E-2,3.675162420E-2
7.429204072E0,-2.348908186E-1,3.142530099E-2,5.326322280E-3
7.439244356E0,-2.300971150E-1,1.384843793E-2,-2.982740477E-2
7.449223604E0,-2.269013226E-1,8.522115648E-3,-7.350324839E-2
7.459233369E0,-2.141181529E-1,5.858954508E-3,-1.225054115E-1
7.469182100E0,-2.008023560E-1,1.225054078E-2,-1.731054783E-1
7.479222383E0,-1.906823367E-1,1.225054078E-2,-2.061286718E-1
7.489201631E0,-2.066612989E-1,5.858954508E-3,-2.194444835E-1
7.499241914E0,-2.551308274E-1,6.391586736E-3,-2.167813182E-1
7.509221162E0,-3.350256681E-1,9.587380104E-3,-1.981391907E-1
7.519230928E0,-4.399542212E-1,1.278317347E-2,-1.677791476E-1
7.529179658E0,-5.635249019E-1,-1.597896684E-3,-1.214401498E-1
7.539189424E0,-6.865629554E-1,-2.343581803E-2,-6.391586363E-2
7.549138154E0,-7.946872711E-1,-5.113269389E-2,-2.663161140E-3
7.559178438E0,-8.772453070E-1,-6.711166352E-2,4.207794741E-2
7.569157686E0,-9.278453588E-1,-8.149272949E-2,7.030745596E-2
