"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.179899744E0,2.962694131E-2,-3.185659945E-1,5.085449293E-2
2.189650056E0,-4.786125422E-1,-5.439751148E-1,-3.462076187E-1
2.199400369E0,-8.707877398E-1,-8.060360551E-1,-6.968439817E-1
2.209150785E0,-8.885028362E-1,-9.074396491E-1,-8.379537463E-1
2.218901098E0,-5.445859432E-1,-6.557633281E-1,-6.449204683E-1
2.228651410E0,1.924224012E-2,-1.432477981E-1,-3.034470677E-1
2.238401723E0,5.378664136E-1,5.482511520E-1,-8.720094711E-2
2.248152139E0,7.021890879E-1,1.007010579E0,-1.146898642E-1
2.257902452E0,2.825249732E-1,1.107192397E0,-4.830413163E-1
2.267652764E0,-6.239983439E-1,1.007010579E0,-9.815070033E-1
2.277403181E0,-1.632536173E0,6.301070452E-1,-1.288161159E0
2.287153494E0,-2.270889759E0,2.501491308E-1,-1.234405041E0
2.296903806E0,-2.251342058E0,2.666424811E-1,-8.660535216E-1
2.306654119E0,-1.759595990E0,8.084795475E-1,-4.072940946E-1
2.316404535E0,-1.138957381E0,1.522580504E0,-2.367101051E-2
2.326154848E0,-5.170970559E-1,2.074191332E0,7.773254067E-2
2.335905160E0,-6.383536756E-2,2.198807716E0,-1.372918636E-1
2.345655473E0,3.084867075E-2,1.650251150E0,-5.642863512E-1
2.355405785E0,-6.811141968E-2,8.261946440E-1,-9.191987514E-1
2.365156202E0,-9.804379940E-2,3.268126398E-2,-1.045647740E0
2.374906514E0,3.970621154E-3,-4.224129915E-1,-9.778417945E-1
2.384656827E0,1.866191924E-1,-5.482511520E-1,-7.023417950E-1
2.394407244E0,2.935205400E-1,-5.696313977E-1,-3.150535226E-1
2.404157556E0,2.758054435E-1,-8.665117025E-1,7.651081681E-2
2.413907869E0,1.371391416E-1,-1.404072642E0,3.568977416E-1
2.423658181E0,-4.367683083E-2,-1.818238974E0,5.138899684E-1
2.433408598E0,-4.184423760E-2,-1.970344305E0,6.867647171E-1
2.443158910E0,2.525925934E-1,-1.775478482E0,7.166970968E-1
2.452909223E0,7.467821836E-1,-1.191491723E0,5.328267813E-1
2.462659535E0,1.013730049E0,-2.269362658E-1,2.719875574E-1
2.472409952E0,8.689551353E-1,7.150171995E-1,-2.306014486E-2
2.482160264E0,5.170970559E-1,1.436448574E0,-2.741255760E-1
2.491910577E0,7.116574794E-2,1.842673659E0,-5.184714794E-1
2.501660889E0,-3.924806118E-1,1.870162487E0,-7.279980779E-1
2.511411306E0,-7.113520503E-1,1.525634766E0,-8.373429179E-1
2.521161619E0,-8.665117025E-1,1.013119221E0,-7.951932549E-1
2.530911931E0,-9.636391997E-1,5.232056975E-1,-5.716167092E-1
2.540662244E0,-1.003345370E0,6.994401664E-2,-1.434005052E-1
2.550412660E0,-8.127555847E-1,-3.112356067E-1,3.966039717E-1
2.560162973E0,-2.550360560E-1,-5.177078843E-1,8.303179741E-1
2.569913285E0,4.853320718E-1,-5.439751148E-1,9.659299254E-1
2.579663598E0,9.746347666E-1,-4.670061171E-1,8.113811612E-1
2.589413910E0,8.689551353E-1,-3.112356067E-1,4.766272306E-1
2.599164327E0,1.841757298E-1,-1.096502244E-1,7.651081681E-2
2.608914639E0,-8.335250020E-1,8.949168772E-2,-3.223838806E-1
2.618664952E0,-1.812130332E0,2.061668634E-1,-5.667297840E-1
2.628415264E0,-2.207359791E0,1.750127524E-1,-4.103484154E-1
2.638165577E0,-1.807854295E0,1.230892539E-1,1.412624866E-1
2.647915994E0,-8.133664727E-1,-1.249218509E-1,7.466294765E-1
2.657666306E0,4.187478125E-1,-5.513054729E-1,1.043509722E0
2.667416619E0,1.405905247E0,-1.220202446E0,9.262236953E-1
2.677166931E0,1.764482975E0,-1.667355418E0,4.546361268E-1
2.686917348E0,1.285564899E0,-1.142622590E0,-2.002109289E-1
