"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.334184886E0,4.892266989E-1,-2.771801129E-2,2.710714564E-2
3.344184886E0,5.368741751E-1,-2.527454868E-2,1.977676153E-2
3.354184886E0,5.967389941E-1,2.420553565E-2,4.848742858E-2
3.364184886E0,6.419430375E-1,9.017898142E-2,1.211803928E-1
3.374184886E0,6.566037536E-1,1.219439730E-1,2.018146068E-1
3.384184886E0,6.608798504E-1,1.421025246E-1,2.641228735E-1
3.394185819E0,6.798166633E-1,1.744783819E-1,2.738966942E-1
3.404185819E0,6.688210964E-1,1.903608888E-1,2.451860309E-1
3.414185819E0,6.040693521E-1,1.873065531E-1,1.920407563E-1
3.424185819E0,5.222133994E-1,1.787544489E-1,1.431715488E-1
3.434185819E0,4.544073939E-1,1.677588671E-1,1.242347211E-1
3.444185819E0,4.049273133E-1,1.573741585E-1,1.150717437E-1
3.454185819E0,3.817144334E-1,1.537089646E-1,1.150717437E-1
3.464186385E0,3.499494195E-1,1.640936732E-1,1.095739529E-1
3.474186385E0,2.919172347E-1,1.903608888E-1,8.880453557E-2
3.484186385E0,1.947896481E-1,2.221258730E-1,7.841982692E-2
3.494186385E0,3.657555580E-2,2.294562608E-1,5.581781268E-2
3.504186385E0,-1.362993121E-1,2.453387529E-1,2.099849284E-2
3.514186385E0,-2.932916880E-1,2.642755806E-1,-3.092505224E-2
3.524186385E0,-4.069126248E-1,2.771037519E-1,-9.323330969E-2
3.534186385E0,-4.832707644E-1,2.911536396E-1,-1.573741585E-1
3.544186385E0,-5.370268822E-1,2.978731692E-1,-2.294562608E-1
3.554186385E0,-5.724570751E-1,2.856558561E-1,-2.972623110E-1
3.564186385E0,-6.225480437E-1,2.587777972E-1,-3.455206454E-1
3.574186385E0,-6.763041615E-1,2.282345295E-1,-3.797291219E-1
3.584186385E0,-7.386124134E-1,2.160172164E-1,-3.919464052E-1
3.594186385E0,-8.070293665E-1,2.111303061E-1,-3.833943009E-1
3.604186385E0,-8.687267303E-1,1.995238662E-1,-3.626248837E-1
3.614186385E0,-9.285915494E-1,1.451568604E-1,-3.406337202E-1
3.624186385E0,-9.426414371E-1,1.097266674E-1,-3.351359367E-1
3.634186385E0,-9.328675866E-1,9.445504099E-2,-3.510184288E-1
3.644186385E0,-9.353110194E-1,5.597052723E-2,-3.827834427E-1
3.654186385E0,-9.322566986E-1,9.544769302E-3,-4.298200607E-1
3.664186385E0,-9.414197206E-1,-3.993531689E-2,-4.884631336E-1
3.674186385E0,-9.664651752E-1,-5.032002553E-2,-5.122868419E-1
3.684186385E0,-1.012890935E0,-7.047858089E-2,-5.165629387E-1
3.694185451E0,-1.058094978E0,-1.162934676E-1,-4.994587004E-1
3.704185451E0,-1.062981844E0,-1.498910636E-1,-4.707480371E-1
3.714185451E0,-1.026940823E0,-1.608866304E-1,-4.353178442E-1
3.724185451E0,-1.006171465E0,-1.547779888E-1,-3.943898678E-1
3.734185451E0,-1.030606031E0,-1.150717437E-1,-3.565162420E-1
3.744185451E0,-1.062981844E0,-7.719809562E-2,-3.113121986E-1
3.754185451E0,-1.067868829E0,-6.864598393E-2,-2.532800138E-1
3.764184884E0,-1.043434143E0,-3.138320148E-2,-2.037999183E-1
3.774184884E0,-9.664651752E-1,7.429648191E-2,-1.811978966E-1
3.784184884E0,-8.461247087E-1,2.221258730E-1,-1.818087697E-1
