"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.443438112E0,9.274461865E-1,-2.121229619E-1,1.542434692E-1
2.453438112E0,9.418014884E-1,-1.855503172E-1,1.505782902E-1
2.463438112E0,8.978192210E-1,-1.333213449E-1,1.484402567E-1
2.473438112E0,7.987062931E-1,-5.115996301E-2,1.429424733E-1
2.483438112E0,6.632469296E-1,5.115996301E-2,1.354593635E-1
2.493438112E0,5.254968405E-1,1.424843222E-1,1.314887404E-1
2.503438112E0,3.824016452E-1,2.721404731E-1,1.113301888E-1
2.513438112E0,4.222606122E-1,3.135266006E-1,7.360926270E-2
2.523438112E0,5.313000679E-1,3.226895630E-1,2.474004216E-2
2.533438112E0,6.864598393E-1,2.822197378E-1,-1.374446787E-2
2.543438112E0,8.524624705E-1,2.054034323E-1,-2.626720630E-2
2.553438112E0,1.004109740E0,9.651670605E-2,-1.893682219E-2
2.563438112E0,1.004109740E0,9.651670605E-2,-1.893682219E-2
2.573438112E0,1.171486855E0,-3.921754956E-1,5.390885845E-2
2.583438112E0,1.123992085E0,-4.938845634E-1,5.253441259E-2
2.593438112E0,1.043052435E0,-5.250386596E-1,3.039054573E-2
2.603438112E0,9.433286786E-1,-4.809036553E-1,-8.399397135E-3
2.613438112E0,7.344127297E-1,-2.952006161E-1,-1.027780771E-1
2.623438112E0,6.261368990E-1,-1.779145002E-1,-1.366810948E-1
2.633438112E0,5.279402733E-1,-5.283984542E-2,-1.605048478E-1
2.643438112E0,4.450153410E-1,6.001751125E-2,-1.849394590E-1
2.653438112E0,3.630066812E-1,1.324050426E-1,-1.944078654E-1
2.663438112E0,2.725986242E-1,1.681406647E-1,-1.844813079E-1
2.673438112E0,7.391469181E-2,2.034181207E-1,-1.623374373E-1
2.683438112E0,-7.467827946E-2,1.692096740E-1,-1.418734491E-1
2.693438112E0,-2.817615867E-1,1.084285825E-1,-1.070541367E-1
2.703438112E0,-5.102251768E-1,4.444044828E-2,-7.773260027E-2
2.713438112E0,-7.009678483E-1,-1.175915636E-2,-7.666359097E-2
2.723438112E0,-8.054258227E-1,-4.581489414E-2,-1.142318025E-1
2.733438112E0,-6.421720982E-1,-9.941831976E-2,-2.837468982E-1
2.743438112E0,-3.914119005E-1,-1.247692257E-1,-4.010330439E-1
2.753438112E0,-7.590000331E-2,-1.214094684E-1,-5.137376785E-1
2.763438112E0,2.649627924E-1,-9.483683109E-2,-6.088799238E-1
2.773438112E0,5.853615999E-1,-4.764748737E-2,-6.776022911E-1
2.783438112E0,8.440630436E-1,1.817324013E-2,-6.933320761E-1
2.793438112E0,1.109483957E0,8.338310570E-2,-5.283984542E-1
2.803438112E0,1.092837930E0,4.642575979E-2,-3.909537494E-1
2.813438112E0,9.888381362E-1,-6.108652451E-4,-2.512183189E-1
2.823438112E0,8.326093554E-1,-5.619960278E-2,-1.226311997E-1
2.833438112E0,6.382014751E-1,-1.133155003E-1,-2.260201424E-2
2.843438112E0,4.164573848E-1,-1.800525337E-1,4.550946131E-2
2.853438112E0,-4.978551716E-2,-2.820670307E-1,1.021672115E-1
2.863438112E0,-2.412917763E-1,-2.480112910E-1,8.246681094E-2
2.873438112E0,-3.675881624E-1,-1.308778822E-1,3.985895589E-2
2.883438112E0,-3.993531466E-1,5.329799280E-2,-1.359175146E-2
2.893438112E0,-3.284927905E-1,2.573269904E-1,-5.910121277E-2
2.903438112E0,-1.577559561E-1,4.265366495E-1,-9.224065393E-2
2.913438112E0,3.707951903E-1,5.870414972E-1,-1.131627858E-1
2.923438112E0,6.192646623E-1,5.991060734E-1,-1.035416573E-1
2.933438112E0,8.141306639E-1,5.815436840E-1,-7.788532227E-2
2.943438112E0,9.408851862E-1,5.409211516E-1,-3.604105115E-2
